CustomerID,Austria,Belgium,Finland,France,Germany,Italy,Norway,Portugal,Spain,Switzerland,United Kingdom,balance,max_spent,mean_spent,min_spent,n_orders,total_items,total_items_returned,total_refunded,total_spent,has_returned
12348,0,0,1,0,0,0,0,0,0,0,0,0.38328533988440666,1.2506929608644313,1.431524512796036,0.5135976965836325,-0.13449921137205728,2.257327350687664,0.17763168441871022,0.2509572190945696,0.3755468282370141,False
12350,0,0,0,0,0,0,1,0,0,0,0,-0.5550808308338822,-0.6362526161902569,-0.5730458275742517,0.022799323183774242,-0.6958403792613107,-0.5222170744191221,0.17763168441871022,0.2509572190945696,-0.5576654042806444,True
12352,0,0,0,0,0,0,1,0,0,0,0,-0.1486363383703404,0.0972269964215146,-0.37464201394335217,-0.7607746525695792,0.4268419565171962,-0.28171158374371463,-1.0547514856669642,-1.1463160920787008,-0.12208816466527138,False
12354,0,0,0,0,0,0,0,0,1,0,0,-0.34933326253773755,0.12165378883836066,1.0050658096431146,2.112152485433714,-0.6958403792613107,-0.3832398531637829,0.17763168441871022,0.2509572190945696,-0.35304789617317495,True
12356,0,0,0,0,0,0,0,1,0,0,0,1.1032786424787475,3.917886285893419,5.490953680931506,3.5251673902832317,-0.415169795316684,1.249950546318872,0.17763168441871022,0.2509572190945696,1.0915855967675379,False
12358,1,0,0,0,0,0,0,0,0,0,0,-0.5261293959370769,-0.5296050474011345,-0.35098441171816236,0.3167992598743834,-0.6958403792613107,-0.562994821973084,0.17763168441871022,0.2509572190945696,-0.5288729839678404,True
12360,1,0,0,0,0,0,0,0,0,0,0,0.5103351185543088,1.9610974612721466,3.2169752250331163,2.898228361788999,-0.415169795316684,0.27669389806666056,0.17763168441871022,0.2509572190945696,0.5018987911414915,False
12361,0,1,0,0,0,0,0,0,0,0,0,-0.586401639001257,-0.7516281772105369,-0.813280656424539,-0.2952614448275227,-0.6958403792613107,-0.5663236176917747,0.17763168441871022,0.2509572190945696,-0.5888141841772592,True
12362,0,1,0,0,0,0,0,0,0,0,0,0.5998130323640166,0.46691153461954965,0.41775698893627683,-0.7607746525695792,0.707512540461823,0.6149827629786092,-0.01798469178536508,-0.0137966369242999,0.5968282819410573,False
12364,0,1,0,0,0,0,0,0,0,0,0,-0.14984461389880568,0.8565043913802476,2.5351706877563394,4.137946726009095,-0.6958403792613107,0.0852881442419418,0.17763168441871022,0.2509572190945696,-0.15465493086010862,True
12373,1,0,0,0,0,0,0,0,0,0,0,-0.5471654466777757,-0.6070949430286464,-0.5123337620405392,0.10317953401173353,-0.6958403792613107,-0.5222170744191221,0.17763168441871022,0.2509572190945696,-0.5497934950515417,True
12377,0,0,0,0,0,0,0,0,0,1,0,-0.2264823068539556,0.04646174957259148,0.39123064109795425,0.6940539314887866,-0.415169795316684,-0.21180687365120868,0.17763168441871022,0.2509572190945696,-0.23087169438956603,False
12379,0,1,0,0,0,0,0,0,0,0,0,-0.33931322491230875,0.16044701094543037,-0.039523474197033094,-0.7607746525695792,-0.415169795316684,-0.34995189597687526,0.1580700467983027,0.22831379719821893,-0.34257460766902453,True
12380,0,1,0,0,0,0,0,0,0,0,0,-0.20443193370649743,0.6554226500104258,2.116478572236262,3.5836160468985283,-0.6958403792613107,-0.2717251965876424,0.17763168441871022,0.2509572190945696,-0.2089424320238572,True
12383,0,1,0,0,0,0,0,0,0,0,0,-0.2083476899744521,-0.3497350305134514,-0.6192298844901843,-0.7607746525695792,0.707512540461823,0.027866418094526158,0.11894677155748763,0.12032209276946952,-0.20990426464158535,False
12384,0,0,0,0,0,0,0,0,0,1,0,-0.45694841421508026,-0.27476505299692616,0.17964306171307803,1.019327625703519,-0.6958403792613107,-0.5263780690674856,0.17763168441871022,0.2509572190945696,-0.4600719759869914,True
12395,0,1,0,0,0,0,0,0,0,0,0,0.7283017335179263,0.009947074109938909,-0.11775358407050643,-0.7607746525695792,1.83019487624033,1.4767247546546802,0.0993851339370801,0.044263419220189025,0.7233079678760732,False
12399,0,1,0,0,0,0,0,0,0,0,0,-0.36132428323779947,-0.4851540781176727,-0.645392697057513,-0.45447814058012315,0.14617137257256946,-0.11568789727401294,0.17763168441871022,0.2509572190945696,-0.3649730566775275,False
12401,0,1,0,0,0,0,0,0,0,0,0,-0.614079273666318,-0.8535834846895458,-1.0255718524629513,-0.5763260230868775,-0.6958403792613107,-0.5996115748786823,0.17763168441871022,0.2509572190945696,-0.6163398005545186,True
12402,0,1,0,0,0,0,0,0,0,0,0,-0.5809761935697536,-0.731642619778572,-0.7716667572011,-0.24016639965736494,-0.6958403792613107,-0.5654914187621021,0.17763168441871022,0.2509572190945696,-0.5834185377851259,True
12405,0,0,1,0,0,0,0,0,0,0,0,-0.2678231526467591,0.42191023839230984,1.630259361309649,2.9398823452147456,-0.6958403792613107,-0.25050412388098875,0.17763168441871022,0.2509572190945696,-0.2719854772606374,True
12407,0,1,0,0,0,0,0,0,0,0,0,0.45337056251165386,1.0219790140017186,0.9168121779566909,0.49395511526209807,0.14617137257256946,0.977405396851066,0.17763168441871022,0.2509572190945696,0.4452471106165521,False
12408,0,1,0,0,0,0,0,0,0,0,0,0.39336303924872107,0.998932866373651,0.15658118825454928,-0.7607746525695792,0.707512540461823,0.25630502428967966,0.00157694583504245,-0.10878288877668377,0.39364439968657033,False
12410,0,0,0,0,0,0,0,0,0,1,0,-0.49566827187672285,-0.471222117067274,-0.8074975976435683,-0.7607746525695792,-0.13449921137205728,-0.5176399803059224,0.13850840917789517,0.10871008154057174,-0.4953860906346346,False
12413,0,0,0,1,0,0,0,0,0,0,0,-0.24666915744015833,0.36268733535478603,-0.17241990727259507,-0.7607746525695792,-0.13449921137205728,-0.38032715690992847,0.1580700467983027,0.13541770736703665,-0.2483541100185699,False
12414,1,0,0,0,0,0,0,0,0,0,0,-0.516287585504567,-0.724691121541367,-0.8684240987288349,-0.45799144780836504,-0.13449921137205728,-0.4801910284706513,0.17763168441871022,0.2509572190945696,-0.5190852292806615,False
12418,0,0,0,0,0,0,0,0,0,1,0,-0.45700869694209695,-0.2749871147461701,0.17918068505504003,1.018715458534962,-0.6958403792613107,-0.43442008733865334,0.17763168441871022,0.2509572190945696,-0.46013192761357063,True
12421,0,0,0,0,0,0,0,0,1,0,0,-0.23339123156769612,-0.3244489556756174,-0.14513968444834038,0.024209969267841008,-0.13449921137205728,-0.0536890770133975,0.17763168441871022,0.2509572190945696,-0.237742672114041,False
12423,0,1,0,0,0,0,0,0,0,0,0,0.331725261368206,-0.08409124926558645,0.06740615380754199,0.273628166509168,0.707512540461823,0.5638025288037387,0.17763168441871022,0.2509572190945696,0.3242699413645283,False
12426,0,0,0,0,1,0,0,0,0,0,0,-0.49838099459247454,-0.42738905873823035,-0.13815042568987884,0.598582469157697,-0.6958403792613107,-0.4980833054586142,0.17763168441871022,0.2509572190945696,-0.5012769895941618,True
12427,0,0,0,0,1,0,0,0,0,0,0,-0.42197394859286685,-0.09094619891616368,-0.3012487659796176,-0.7607746525695792,-0.415169795316684,-0.493090111880578,0.00157694583504245,-0.4103468203911593,-0.41044506214166515,True
12428,0,0,1,0,0,0,0,0,0,0,0,4.192217994577324,6.395815416555836,2.5434311472688567,-0.7607746525695792,1.83019487624033,3.7020246925994544,-0.4483407194343308,-0.20493034175195757,4.173792556535779,False
12437,0,0,0,1,0,0,0,0,0,0,0,0.9977445553775471,0.28316026454942705,0.09634088093425486,-0.7607746525695792,1.83019487624033,1.150918873687822,0.07982349631667257,-0.3848003956875841,1.0009022450852598,False
12441,0,0,0,1,0,0,0,0,0,0,0,-0.5914732510350537,-0.7703103287230257,-0.852180605698623,-0.3467633348778873,-0.6958403792613107,-0.5538406337466845,0.17763168441871022,0.2509572190945696,-0.5938579405872967,True
12444,0,0,0,0,0,0,1,0,0,0,0,1.1122293169466628,3.9908770173840735,5.525280121957604,3.4148442201236637,-0.415169795316684,0.1551928543344478,0.17763168441871022,0.2509572190945696,1.1004871100183282,False
12447,0,1,0,0,0,0,0,0,0,0,0,-0.5191497045437949,-0.5038941587821382,-0.29744923605052104,0.38767757160777944,-0.6958403792613107,-0.5259619696026493,0.17763168441871022,0.2509572190945696,-0.5219316282469463,True
12449,0,1,0,0,0,0,0,0,0,0,0,0.5538173116502709,1.5163463969709592,3.383732371921244,4.565851576830653,-0.415169795316684,0.18598421473233734,0.17763168441871022,0.2509572190945696,0.5451421600523566,False
12450,0,0,0,0,0,0,0,0,1,0,0,-0.5803786082758489,-0.8221279551661925,-0.965985573574897,-0.5052613996065293,-0.415169795316684,-0.5505118380279936,0.17763168441871022,0.2509572190945696,-0.5828242347042533,False
12453,1,0,0,0,0,0,0,0,0,0,0,-0.44691527164899575,-0.23780625403578556,0.2565986202770023,1.1212135353225348,-0.6958403792613107,-0.40695752265945456,0.17763168441871022,0.2509572190945696,-0.45009394005023484,True
12456,0,0,0,0,0,0,0,0,0,1,0,0.9048855668786414,2.2148561115061223,2.7832994253482064,-0.7607746525695792,-0.13449921137205728,0.8155427050297276,-0.1549161551282178,-0.06430888577000524,0.9013590856315508,False
12458,0,0,0,0,0,0,0,0,0,1,0,-0.3530603076602486,0.10792457981988046,0.9764788701765782,2.074304584838562,-0.6958403792613107,-0.24842362655680705,0.17763168441871022,0.2509572190945696,-0.35675447065124916,True
12461,0,0,0,0,0,0,0,0,0,1,0,-0.46793821744903863,-0.31524787536998333,0.09534978661941679,0.907726889279137,-0.6958403792613107,-0.4864325204431965,0.17763168441871022,0.2509572190945696,-0.47100141817163615,True
12462,0,0,0,0,0,0,0,0,1,0,0,-0.16221043590162368,0.8310348742278211,0.6586250727747467,-0.7607746525695792,-0.415169795316684,-0.24509483083811628,0.0993851339370801,0.009427385533495668,-0.16153112176950354,True
12463,0,1,0,0,0,0,0,0,0,0,0,0.07968580069949453,0.04572798031422016,0.20297297961104946,-0.7607746525695792,0.14617137257256946,0.11275070892114057,0.0993851339370801,0.18825235845852156,0.07502235715749081,False
12464,0,1,0,0,0,0,0,0,0,0,0,-0.043385317987305105,-0.2551753447701355,-0.41211864724399694,-0.5164401044236627,0.707512540461823,-0.4976672059937778,0.17763168441871022,0.2509572190945696,-0.04878035832113807,False
12465,0,1,0,0,0,0,0,0,0,0,0,-0.3500933490957743,0.11885387982615295,0.9992358430852413,2.104433855917122,-0.6958403792613107,-0.28254378267338737,0.17763168441871022,0.2509572190945696,-0.35380380798656563,True
12468,0,0,0,0,1,0,0,0,0,0,0,-0.46134381131103736,-0.4638651147662319,-0.7242630980857045,-0.7607746525695792,-0.13449921137205728,-0.4531445632562889,0.13850840917789517,0.18709115733563178,-0.46300960568937505,False
12472,0,0,0,0,1,0,0,0,0,0,0,2.775516247945876,3.2716479761585737,1.8061121495095231,-0.7607746525695792,1.549524292295703,3.1635919851012235,-2.0328333666873406,-3.2206857780090012,2.8325677996669074,False
12473,0,0,0,0,1,0,0,0,0,0,0,0.18482411859288994,0.9780011327927332,0.9512290839811001,-0.7607746525695792,-0.13449921137205728,0.561722031479557,-1.2112445866302244,-0.2188647552266348,0.1887219202612847,False
12474,0,0,0,0,1,0,0,0,0,0,0,2.1774932490232466,1.1581704502989636,-0.01679083690195075,-0.7607746525695792,4.35623013174197,2.5718985461039408,-0.5852721827771835,-1.266964888746949,2.1939734997144846,False
12476,0,0,0,0,1,0,0,0,0,0,0,1.5006597579847345,2.574103747489688,0.22031210428748232,-0.7607746525695792,2.3915360441295834,0.859233148837544,-0.27228598085066297,-1.266732648522371,1.5208522760373295,False
12477,0,0,0,0,1,0,0,0,0,0,0,2.7173303114341003,5.4256469438258925,5.262831110188527,-0.7607746525695792,0.14617137257256946,0.953271627890558,0.07982349631667257,0.14006251185859575,2.6992614480792354,False
12480,0,0,0,0,1,0,0,0,0,0,0,0.8421862888050062,1.2402657135086232,2.6048019320125,2.8833234220328205,-0.13449921137205728,0.7056924463129325,0.17763168441871022,0.2509572190945696,0.8319272822753899,False
12481,0,0,0,0,1,0,0,0,0,0,0,2.4236381073849773,1.9286861007411777,1.4406670618846853,-0.7607746525695792,1.549524292295703,2.4121163516067843,-0.0962312422669952,0.18755563778478768,2.4061162402538807,False
12484,0,0,0,0,0,0,0,0,1,0,0,1.9182670388988916,2.9734866309344503,3.7441449251955494,-0.7607746525695792,0.14617137257256946,1.8408117863864821,0.07982349631667257,-0.17288119076019953,1.911611764896017,False
12489,0,0,0,1,0,0,0,0,0,0,0,-0.5538935232104663,-0.6318789652160153,-0.563939017744195,0.03485635480796794,-0.6958403792613107,-0.5609143246489022,0.17763168441871022,0.2509572190945696,-0.556484617896279,True
12490,0,0,0,1,0,0,0,0,0,0,0,0.7247660205289895,1.2715088361413955,1.437222132411934,1.2066773952459056,0.14617137257256946,0.7660268687142026,0.17763168441871022,0.2509572190945696,0.7151519400688336,False
12492,0,0,0,0,1,0,0,0,0,0,0,-0.5258961279934036,-0.5287457649801466,-0.3491952150848841,0.31916808065706165,-0.6958403792613107,-0.5155594829817407,0.17763168441871022,0.2509572190945696,-0.5286409972389033,True
12493,0,0,0,1,0,0,0,0,0,0,0,-0.5371558930048715,-0.7307736824989214,-0.9104199612784792,-0.7607746525695792,-0.13449921137205728,-0.5188882787004314,0.1580700467983027,0.054133628764752154,-0.5354207442272796,False
12494,0,0,0,1,0,0,0,0,0,0,0,0.006402972552230963,0.2355907759178857,-0.6651974955212671,-0.7607746525695792,1.83019487624033,-0.14731145660157516,-0.057107967026180144,-0.31745073055997697,0.013493742139951838,False
12500,0,0,0,0,1,0,0,0,0,0,0,0.6871889136925337,0.3669837474597258,0.5218151908833253,0.330586329148848,0.707512540461823,0.9491106332421945,0.17763168441871022,0.2509572190945696,0.6777812239702763,False
12501,0,0,0,0,1,0,0,0,0,0,0,-0.12228230271151579,1.0349937634791528,0.8709665271455547,-0.7607746525695792,-0.415169795316684,0.13480398055746687,-1.0156282104261491,-0.6746361959608731,-0.10646685605268456,True
12502,0,0,0,0,0,0,0,0,1,0,0,0.96926227735622,0.9660773823441938,1.9060519603297212,1.9476658288387503,0.14617137257256946,0.06489927046496088,0.17763168441871022,0.2509572190945696,0.9583053111044669,False
12506,0,0,0,1,0,0,0,0,0,0,0,-0.6129784586512304,-0.8495284440511761,-1.0171284526205147,-0.5651473182697441,-0.6958403792613107,-0.5942022818358099,0.17763168441871022,0.2509572190945696,-0.6152450317213323,True
12507,0,0,0,0,0,0,0,0,1,0,0,-0.36855558949167294,-0.2988153059259234,-0.6357632005705434,-0.7607746525695792,0.14617137257256946,-0.23094744903368056,-0.03754632940577261,-0.2919043058564018,-0.3599788255242293,False
12509,0,0,0,1,0,0,0,0,0,0,0,-0.5907000595363612,-0.7674621454175041,-0.846250122475959,-0.3389116255420436,-0.6958403792613107,-0.5813031984258832,0.17763168441871022,0.2509572190945696,-0.5930889958116063,True
12510,0,0,0,0,0,0,0,0,1,0,0,-0.41874489121527636,-0.3440483187610706,-0.34610935347580296,-0.18182420689746848,-0.415169795316684,-0.4593860552288341,0.17763168441871022,0.2509572190945696,-0.4220782842905012,False
12513,0,0,0,1,0,0,0,0,0,0,0,-0.1875055923554591,0.7177737272546912,2.2463058964802083,3.7555019414438813,-0.6958403792613107,-0.06533986202881516,0.17763168441871022,0.2509572190945696,-0.1921090579173853,True
12514,0,0,0,0,0,1,0,0,0,0,0,-0.3655100012832638,0.0620640011716519,0.8809880386252087,1.9478787565495528,-0.6958403792613107,-0.420688804999054,0.17763168441871022,0.2509572190945696,-0.36913578483609605,True
12515,0,0,0,0,0,1,0,0,0,0,0,-0.559195782199805,-0.6514107442908292,-0.6046080603185993,-0.018987740061224827,-0.6958403792613107,-0.5505118380279936,0.17763168441871022,0.2509572190945696,-0.5617577544427939,True
12516,0,0,0,0,1,0,0,0,0,0,0,-0.2630241233786034,0.4395882846038681,1.66706856395608,2.988616175024675,-0.6958403792613107,-0.22096106187760825,0.17763168441871022,0.2509572190945696,-0.2672128064664367,True
12517,0,0,0,0,1,0,0,0,0,0,0,0.5168902098703422,1.2807002615883667,3.2421144428973245,4.840475091838231,-0.415169795316684,0.47142844761007013,0.17763168441871022,0.2509572190945696,0.5084178788838705,False
12518,0,0,0,0,1,0,0,0,0,0,0,-0.4109579354775968,-0.10535124804103865,0.5323962451303158,1.4863579433850447,-0.6958403792613107,-0.3890652456714917,0.17763168441871022,0.2509572190945696,-0.414334098091937,True
12520,0,0,0,0,1,0,0,0,0,0,0,0.716564948666587,1.4752746282194713,0.9250263998034045,-0.7607746525695792,0.4268419565171962,0.7065246452426052,0.00157694583504245,-0.34996436200089076,0.7204850282419282,False
12521,0,0,0,0,1,0,0,0,0,0,0,-0.48922064107406665,-0.39364532771179706,-0.06788927700102934,0.6916052628145571,-0.6958403792613107,-0.4764461332871242,0.17763168441871022,0.2509572190945696,-0.4921669489465745,True
